hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
181,83,41,sofia,18,lithuanian,1,100482,1
201,91,18,sofia,18,lithuanian,1,100482,1
653,107,27,sofia,18,lithuanian,1,100482,1
472,47,10,sofia,18,lithuanian,1,100482,1
143,60,30,sofia,18,lithuanian,1,100482,1
13,62,10,sofia,18,lithuanian,1,100482,1
459,92,18,sofia,18,lithuanian,1,100482,1
544,66,2,sofia,18,lithuanian,1,100482,1
107,48,9,sofia,18,lithuanian,1,100482,1
883,114,24,sofia,18,lithuanian,1,100482,1
542,66,0,sofia,18,lithuanian,1,100482,1
590,88,17,sofia,18,lithuanian,1,100482,1
683,91,26,sofia,18,lithuanian,1,100482,1
44,57,5,sofia,18,lithuanian,1,100482,1
145,93,18,sofia,18,lithuanian,1,100482,1
637,64,14,sofia,18,lithuanian,1,100482,1
815,170,33,sofia,18,lithuanian,1,100482,1
470,76,14,sofia,18,lithuanian,1,100482,1
923,56,14,sofia,18,lithuanian,1,100482,1
208,66,6,sofia,18,lithuanian,1,100482,1
25,158,30,sofia,18,lithuanian,1,100482,1
608,91,24,sofia,18,lithuanian,1,100482,1
814,157,30,sofia,18,lithuanian,1,100482,1
353,45,18,sofia,18,lithuanian,1,100482,1
601,72,12,sofia,18,lithuanian,1,100482,1
802,87,10,sofia,18,lithuanian,1,100482,1
968,130,20,sofia,18,lithuanian,1,100482,1
649,137,40,sofia,18,lithuanian,1,100482,1
383,46,24,sofia,18,lithuanian,1,100482,1
578,121,24,sofia,18,lithuanian,1,100482,1
984,63,7,sofia,18,lithuanian,1,100482,1
302,61,35,sofia,18,lithuanian,1,100482,1
272,50,1,sofia,18,lithuanian,1,100482,1
109,97,18,sofia,18,lithuanian,1,100482,1
4,45,0,sofia,18,lithuanian,1,100482,1
287,170,32,sofia,18,lithuanian,1,100482,1
137,47,3,sofia,18,lithuanian,1,100482,1
304,92,43,sofia,18,lithuanian,1,100482,1
554,47,0,sofia,18,lithuanian,1,100482,1
852,49,11,sofia,18,lithuanian,1,100482,1
337,88,20,sofia,18,lithuanian,1,100482,1
574,65,7,sofia,18,lithuanian,1,100482,1
665,70,14,sofia,18,lithuanian,1,100482,1
553,102,10,sofia,18,lithuanian,1,100482,1
416,98,22,sofia,18,lithuanian,1,100482,1
270,123,26,sofia,18,lithuanian,1,100482,1
203,123,24,sofia,18,lithuanian,1,100482,1
190,57,6,sofia,18,lithuanian,1,100482,1
862,71,14,sofia,18,lithuanian,1,100482,1
141,91,20,sofia,18,lithuanian,1,100482,1
597,171,30,sofia,18,lithuanian,1,100482,1
601,106,3,sofia,7,lithuanian,0,104502,4
13,62,0,sofia,7,lithuanian,0,104502,4
984,63,0,sofia,7,lithuanian,0,104502,4
862,79,5,sofia,7,lithuanian,0,104502,4
137,47,0,sofia,7,lithuanian,0,104502,4
201,98,7,sofia,7,lithuanian,0,104502,4
203,123,8,sofia,7,lithuanian,0,104502,4
608,106,8,sofia,7,lithuanian,0,104502,4
25,243,7,sofia,7,lithuanian,0,104502,4
764,67,0,sofia,7,lithuanian,0,104502,4
353,45,13,sofia,7,lithuanian,0,104502,4
181,106,8,sofia,7,lithuanian,0,104502,4
416,105,4,sofia,7,lithuanian,0,104502,4
472,47,0,sofia,7,lithuanian,0,104502,4
574,65,0,sofia,7,lithuanian,0,104502,4
802,87,0,sofia,7,lithuanian,0,104502,4
287,189,8,sofia,7,lithuanian,0,104502,4
304,92,19,sofia,7,lithuanian,0,104502,4
649,201,7,sofia,7,lithuanian,0,104502,4
653,129,8,sofia,7,lithuanian,0,104502,4
899,103,7,sofia,7,lithuanian,0,104502,4
470,76,6,sofia,7,lithuanian,0,104502,4
968,179,5,sofia,7,lithuanian,0,104502,4
262,103,0,sofia,7,lithuanian,0,104502,4
383,46,0,sofia,7,lithuanian,0,104502,4
143,60,10,sofia,7,lithuanian,0,104502,4
208,66,0,sofia,7,lithuanian,0,104502,4
270,123,10,sofia,7,lithuanian,0,104502,4
852,49,2,sofia,7,lithuanian,0,104502,4
107,49,0,sofia,7,lithuanian,0,104502,4
141,91,0,sofia,7,lithuanian,0,104502,4
459,99,7,sofia,7,lithuanian,0,104502,4
337,103,2,sofia,7,lithuanian,0,104502,4
590,88,0,sofia,7,lithuanian,0,104502,4
883,136,6,sofia,7,lithuanian,0,104502,4
190,57,0,sofia,7,lithuanian,0,104502,4
923,56,0,sofia,7,lithuanian,0,104502,4
44,57,0,sofia,7,lithuanian,0,104502,4
4,45,0,sofia,7,lithuanian,0,104502,4
578,121,16,sofia,7,lithuanian,0,104502,4
814,241,7,sofia,7,lithuanian,0,104502,4
665,70,10,sofia,7,lithuanian,0,104502,4
553,102,0,sofia,7,lithuanian,0,104502,4
145,104,7,sofia,7,lithuanian,0,104502,4
871,89,0,sofia,7,lithuanian,0,104502,4
683,91,0,sofia,7,lithuanian,0,104502,4
109,104,7,sofia,7,lithuanian,0,104502,4
272,50,0,sofia,7,lithuanian,0,104502,4
554,47,0,sofia,7,lithuanian,0,104502,4
597,254,7,sofia,7,lithuanian,0,104502,4
637,65,1,sofia,7,lithuanian,0,104502,4
302,63,0,sofia,7,lithuanian,0,104502,4
542,66,0,sofia,7,lithuanian,0,104502,4
815,251,7,sofia,7,lithuanian,0,104502,4
544,66,0,sofia,7,lithuanian,0,104502,4
190,57,0,sofia,3,lithuanian,1,166187,2
578,121,13,sofia,3,lithuanian,1,166187,2
383,46,0,sofia,3,lithuanian,1,166187,2
203,123,3,sofia,3,lithuanian,1,166187,2
852,49,0,sofia,3,lithuanian,1,166187,2
13,62,0,sofia,3,lithuanian,1,166187,2
544,66,0,sofia,3,lithuanian,1,166187,2
262,103,0,sofia,3,lithuanian,1,166187,2
923,56,0,sofia,3,lithuanian,1,166187,2
553,102,0,sofia,3,lithuanian,1,166187,2
815,251,3,sofia,3,lithuanian,1,166187,2
270,123,5,sofia,3,lithuanian,1,166187,2
287,233,3,sofia,3,lithuanian,1,166187,2
302,63,0,sofia,3,lithuanian,1,166187,2
554,47,0,sofia,3,lithuanian,1,166187,2
802,87,0,sofia,3,lithuanian,1,166187,2
304,92,10,sofia,3,lithuanian,1,166187,2
862,79,2,sofia,3,lithuanian,1,166187,2
637,65,0,sofia,3,lithuanian,1,166187,2
353,45,12,sofia,3,lithuanian,1,166187,2
542,66,0,sofia,3,lithuanian,1,166187,2
44,57,0,sofia,3,lithuanian,1,166187,2
871,89,0,sofia,3,lithuanian,1,166187,2
137,47,0,sofia,3,lithuanian,1,166187,2
201,98,3,sofia,3,lithuanian,1,166187,2
814,241,3,sofia,3,lithuanian,1,166187,2
4,45,0,sofia,3,lithuanian,1,166187,2
416,105,0,sofia,3,lithuanian,1,166187,2
472,47,0,sofia,3,lithuanian,1,166187,2
109,104,3,sofia,3,lithuanian,1,166187,2
649,201,3,sofia,3,lithuanian,1,166187,2
764,67,0,sofia,3,lithuanian,1,166187,2
107,49,0,sofia,3,lithuanian,1,166187,2
141,91,0,sofia,3,lithuanian,1,166187,2
574,65,0,sofia,3,lithuanian,1,166187,2
590,88,0,sofia,3,lithuanian,1,166187,2
208,66,0,sofia,3,lithuanian,1,166187,2
272,50,0,sofia,3,lithuanian,1,166187,2
899,103,3,sofia,3,lithuanian,1,166187,2
883,168,2,sofia,3,lithuanian,1,166187,2
601,106,1,sofia,3,lithuanian,1,166187,2
597,254,3,sofia,3,lithuanian,1,166187,2
181,106,0,sofia,3,lithuanian,1,166187,2
683,91,0,sofia,3,lithuanian,1,166187,2
665,70,8,sofia,3,lithuanian,1,166187,2
968,179,2,sofia,3,lithuanian,1,166187,2
337,103,0,sofia,3,lithuanian,1,166187,2
25,243,3,sofia,3,lithuanian,1,166187,2
143,74,3,sofia,3,lithuanian,1,166187,2
984,63,0,sofia,3,lithuanian,1,166187,2
608,106,4,sofia,3,lithuanian,1,166187,2
145,104,3,sofia,3,lithuanian,1,166187,2
109,104,7,sofia,7,lithuanian,1,166275,4
181,106,8,sofia,7,lithuanian,1,166275,4
337,103,2,sofia,7,lithuanian,1,166275,4
141,91,0,sofia,7,lithuanian,1,166275,4
25,243,7,sofia,7,lithuanian,1,166275,4
649,201,7,sofia,7,lithuanian,1,166275,4
262,103,0,sofia,7,lithuanian,1,166275,4
208,66,0,sofia,7,lithuanian,1,166275,4
984,63,0,sofia,7,lithuanian,1,166275,4
459,99,7,sofia,7,lithuanian,1,166275,4
597,254,7,sofia,7,lithuanian,1,166275,4
802,87,0,sofia,7,lithuanian,1,166275,4
4,45,0,sofia,7,lithuanian,1,166275,4
13,62,0,sofia,7,lithuanian,1,166275,4
554,47,0,sofia,7,lithuanian,1,166275,4
304,92,19,sofia,7,lithuanian,1,166275,4
416,105,4,sofia,7,lithuanian,1,166275,4
470,76,6,sofia,7,lithuanian,1,166275,4
968,179,5,sofia,7,lithuanian,1,166275,4
190,57,0,sofia,7,lithuanian,1,166275,4
383,46,0,sofia,7,lithuanian,1,166275,4
815,251,7,sofia,7,lithuanian,1,166275,4
683,91,0,sofia,7,lithuanian,1,166275,4
44,57,0,sofia,7,lithuanian,1,166275,4
472,47,0,sofia,7,lithuanian,1,166275,4
883,136,6,sofia,7,lithuanian,1,166275,4
542,66,0,sofia,7,lithuanian,1,166275,4
145,104,7,sofia,7,lithuanian,1,166275,4
270,123,10,sofia,7,lithuanian,1,166275,4
590,88,0,sofia,7,lithuanian,1,166275,4
203,123,8,sofia,7,lithuanian,1,166275,4
