hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
44,52,10,sofia,23,greek,0,100254,1
923,49,22,sofia,23,greek,0,100254,1
802,85,25,sofia,23,greek,0,100254,1
578,101,42,sofia,23,greek,0,100254,1
608,89,34,sofia,23,greek,0,100254,1
553,98,18,sofia,23,greek,0,100254,1
542,65,13,sofia,23,greek,0,100254,1
883,112,40,sofia,23,greek,0,100254,1
109,88,32,sofia,23,greek,0,100254,1
208,65,16,sofia,23,greek,0,100254,1
203,99,38,sofia,23,greek,0,100254,1
554,46,24,sofia,23,greek,0,100254,1
544,65,10,sofia,23,greek,0,100254,1
4,44,8,sofia,23,greek,0,100254,1
270,111,36,sofia,23,greek,0,100254,1
141,89,32,sofia,23,greek,0,100254,1
145,88,29,sofia,23,greek,0,100254,1
201,85,29,sofia,23,greek,0,100254,1
337,83,36,sofia,23,greek,0,100254,1
13,57,16,sofia,23,greek,0,100254,1
653,101,43,sofia,23,greek,0,100254,1
899,90,26,sofia,23,greek,0,100254,1
137,46,12,sofia,23,greek,0,100254,1
601,65,22,sofia,23,greek,0,100254,1
416,96,32,sofia,23,greek,0,100254,1
590,85,33,sofia,23,greek,0,100254,1
862,67,23,sofia,23,greek,0,100254,1
181,82,55,sofia,23,greek,0,100254,1
871,84,34,sofia,23,greek,0,100254,1
852,48,15,sofia,23,greek,0,100254,1
262,87,26,sofia,23,greek,0,100254,1
472,46,33,sofia,23,greek,0,100254,1
968,105,30,sofia,23,greek,0,100254,1
143,59,39,sofia,23,greek,0,100254,1
459,90,30,sofia,23,greek,0,100254,1
665,64,18,sofia,23,greek,0,100254,1
470,67,21,sofia,23,greek,0,100254,1
302,60,52,sofia,23,greek,0,100254,1
683,89,39,sofia,23,greek,0,100254,1
383,45,42,sofia,23,greek,0,100254,1
574,64,13,sofia,23,greek,0,100254,1
107,46,15,sofia,23,greek,0,100254,1
815,166,53,sofia,23,greek,0,100254,1
272,49,9,sofia,23,greek,0,100254,1
353,44,22,sofia,23,greek,0,100254,1
304,90,59,sofia,23,greek,0,100254,1
287,160,52,sofia,23,greek,0,100254,1
984,62,14,sofia,23,greek,0,100254,1
814,142,58,sofia,23,greek,0,100254,1
637,61,20,sofia,23,greek,0,100254,1
764,63,14,sofia,23,greek,0,100254,1
649,135,71,sofia,23,greek,0,100254,1
25,143,54,sofia,23,greek,0,100254,1
190,56,10,sofia,23,greek,0,100254,1
597,155,54,sofia,23,greek,0,100254,1
304,90,10,sofia,3,greek,1,131505,2
416,103,0,sofia,3,greek,1,131505,2
107,48,0,sofia,3,greek,1,131505,2
554,46,0,sofia,3,greek,1,131505,2
208,65,0,sofia,3,greek,1,131505,2
574,64,0,sofia,3,greek,1,131505,2
883,164,2,sofia,3,greek,1,131505,2
44,56,0,sofia,3,greek,1,131505,2
814,237,3,sofia,3,greek,1,131505,2
4,44,0,sofia,3,greek,1,131505,2
862,78,2,sofia,3,greek,1,131505,2
764,66,0,sofia,3,greek,1,131505,2
649,197,3,sofia,3,greek,1,131505,2
683,89,0,sofia,3,greek,1,131505,2
871,88,0,sofia,3,greek,1,131505,2
665,69,8,sofia,3,greek,1,131505,2
272,49,0,sofia,3,greek,1,131505,2
13,61,0,sofia,3,greek,1,131505,2
353,44,12,sofia,3,greek,1,131505,2
802,85,0,sofia,3,greek,1,131505,2
553,100,0,sofia,3,greek,1,131505,2
145,102,3,sofia,3,greek,1,131505,2
190,56,0,sofia,3,greek,1,131505,2
542,65,0,sofia,3,greek,1,131505,2
637,64,0,sofia,3,greek,1,131505,2
597,249,3,sofia,3,greek,1,131505,2
137,46,0,sofia,3,greek,1,131505,2
601,104,1,sofia,3,greek,1,131505,2
337,101,0,sofia,3,greek,1,131505,2
608,104,4,sofia,3,greek,1,131505,2
383,45,0,sofia,3,greek,1,131505,2
544,65,0,sofia,3,greek,1,131505,2
