hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
279,71,4,vilnius,6,austrian,1,85918,2
294,64,0,vilnius,6,austrian,1,85918,2
678,88,0,vilnius,6,austrian,1,85918,2
935,78,0,vilnius,6,austrian,1,85918,2
520,89,1,vilnius,6,austrian,1,85918,2
545,142,0,vilnius,6,austrian,1,85918,2
76,62,0,vilnius,6,austrian,1,85918,2
740,141,9,vilnius,6,austrian,1,85918,2
240,238,4,vilnius,6,austrian,1,85918,2
955,77,0,vilnius,6,austrian,1,85918,2
479,162,0,vilnius,6,austrian,1,85918,2
620,232,3,vilnius,6,austrian,1,85918,2
362,102,5,vilnius,6,austrian,1,85918,2
247,179,8,vilnius,6,austrian,1,85918,2
356,83,0,vilnius,6,austrian,1,85918,2
5,162,8,vilnius,6,austrian,1,85918,2
406,59,0,vilnius,6,austrian,1,85918,2
409,104,0,vilnius,6,austrian,1,85918,2
47,161,8,vilnius,6,austrian,1,85918,2
516,320,6,vilnius,6,austrian,1,85918,2
956,100,0,vilnius,6,austrian,1,85918,2
498,148,2,vilnius,6,austrian,1,85918,2
340,84,1,vilnius,6,austrian,1,85918,2
568,87,9,vilnius,6,austrian,1,85918,2
187,167,0,vilnius,6,austrian,1,85918,2
950,84,0,vilnius,6,austrian,1,85918,2
914,61,0,vilnius,6,austrian,1,85918,2
461,60,0,vilnius,6,austrian,1,85918,2
813,120,0,vilnius,6,austrian,1,85918,2
217,133,10,vilnius,6,austrian,1,85918,2
502,104,5,vilnius,6,austrian,1,85918,2
288,120,0,vilnius,6,austrian,1,85918,2
136,114,4,vilnius,6,austrian,1,85918,2
632,89,0,vilnius,6,austrian,1,85918,2
687,140,6,vilnius,6,austrian,1,85918,2
355,89,0,vilnius,6,austrian,1,85918,2
670,84,0,vilnius,6,austrian,1,85918,2
394,72,0,vilnius,6,austrian,1,85918,2
221,59,0,vilnius,6,austrian,1,85918,2
40,118,0,vilnius,6,austrian,1,85918,2
490,142,4,vilnius,6,austrian,1,85918,2
623,214,10,vilnius,6,austrian,1,85918,2
881,190,6,vilnius,6,austrian,1,85918,2
605,222,4,vilnius,6,austrian,1,85918,2
451,116,0,vilnius,6,austrian,1,85918,2
794,341,6,vilnius,6,austrian,1,85918,2
161,121,0,vilnius,6,austrian,1,85918,2
104,60,20,vilnius,6,austrian,1,85918,2
118,105,5,vilnius,6,austrian,1,85918,2
976,87,0,vilnius,6,austrian,1,85918,2
589,64,0,vilnius,6,austrian,1,85918,2
954,141,2,vilnius,6,austrian,1,85918,2
448,133,6,vilnius,6,austrian,1,85918,2
593,60,13,vilnius,6,austrian,1,85918,2
896,60,0,vilnius,6,austrian,1,85918,2
464,84,0,vilnius,6,austrian,1,85918,2
215,85,6,vilnius,6,austrian,1,85918,2
879,120,8,vilnius,6,austrian,1,85918,2
408,140,6,vilnius,6,austrian,1,85918,2
183,217,4,vilnius,6,austrian,1,85918,2
84,252,11,vilnius,6,austrian,1,85918,2
155,146,2,vilnius,6,austrian,1,85918,2
61,235,12,vilnius,6,austrian,1,85918,2
