hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
882,226,0,paris,8,portuguese,1,78501,7
795,169,0,paris,8,portuguese,1,78501,7
684,86,0,paris,8,portuguese,1,78501,7
823,319,6,paris,8,portuguese,1,78501,7
863,465,8,paris,8,portuguese,1,78501,7
884,227,10,paris,8,portuguese,1,78501,7
708,191,8,paris,8,portuguese,1,78501,7
851,91,0,paris,8,portuguese,1,78501,7
629,89,0,paris,8,portuguese,1,78501,7
738,146,6,paris,8,portuguese,1,78501,7
227,86,2,paris,8,portuguese,1,78501,7
841,89,0,paris,8,portuguese,1,78501,7
17,83,4,paris,8,portuguese,1,78501,7
825,191,9,paris,8,portuguese,1,78501,7
192,121,0,paris,8,portuguese,1,78501,7
731,191,0,paris,8,portuguese,1,78501,7
640,197,2,paris,8,portuguese,1,78501,7
522,200,3,paris,8,portuguese,1,78501,7
41,138,6,paris,8,portuguese,1,78501,7
308,246,7,paris,8,portuguese,1,78501,7
301,136,6,paris,8,portuguese,1,78501,7
207,168,0,paris,8,portuguese,1,78501,7
540,349,15,paris,8,portuguese,1,78501,7
736,229,9,paris,8,portuguese,1,78501,7
972,102,5,paris,8,portuguese,1,78501,7
584,470,8,paris,8,portuguese,1,78501,7
133,161,0,paris,8,portuguese,1,78501,7
926,191,18,paris,8,portuguese,1,78501,7
808,449,8,paris,8,portuguese,1,78501,7
148,116,0,paris,8,portuguese,1,78501,7
602,117,0,paris,8,portuguese,1,78501,7
599,105,26,paris,8,portuguese,1,78501,7
937,286,6,paris,8,portuguese,1,78501,7
534,326,13,paris,8,portuguese,1,78501,7
492,119,0,paris,8,portuguese,1,78501,7
889,195,6,paris,8,portuguese,1,78501,7
484,140,6,paris,8,portuguese,1,78501,7
436,252,46,paris,8,portuguese,1,78501,7
564,94,0,paris,8,portuguese,1,78501,7
580,144,7,paris,8,portuguese,1,78501,7
949,321,12,paris,8,portuguese,1,78501,7
734,144,0,paris,8,portuguese,1,78501,7
66,189,7,paris,8,portuguese,1,78501,7
182,165,0,paris,8,portuguese,1,78501,7
0,248,10,paris,8,portuguese,1,78501,7
663,158,10,paris,8,portuguese,1,78501,7
785,289,6,paris,8,portuguese,1,78501,7
28,162,3,paris,8,portuguese,1,78501,7
911,156,6,paris,8,portuguese,1,78501,7
792,87,10,paris,8,portuguese,1,78501,7
342,122,0,paris,8,portuguese,1,78501,7
229,226,11,paris,8,portuguese,1,78501,7
614,89,0,paris,8,portuguese,1,78501,7
700,181,70,paris,8,portuguese,1,78501,7
339,258,10,paris,8,portuguese,1,78501,7
858,306,6,paris,8,portuguese,1,78501,7
776,162,0,paris,8,portuguese,1,78501,7
526,423,9,paris,8,portuguese,1,78501,7
162,378,15,paris,8,portuguese,1,78501,7
115,109,25,paris,8,portuguese,1,78501,7
595,191,2,paris,8,portuguese,1,78501,7
817,250,9,paris,8,portuguese,1,78501,7
123,128,4,paris,8,portuguese,1,78501,7
299,117,0,paris,8,portuguese,1,78501,7
741,194,8,paris,8,portuguese,1,78501,7
27,314,16,paris,8,portuguese,1,78501,7
853,191,8,paris,8,portuguese,1,78501,7
56,252,9,paris,8,portuguese,1,78501,7
612,231,10,paris,8,portuguese,1,78501,7
803,370,8,paris,8,portuguese,1,78501,7
558,104,0,paris,8,portuguese,1,78501,7
449,226,10,paris,8,portuguese,1,78501,7
656,124,5,paris,8,portuguese,1,78501,7
21,87,0,paris,8,portuguese,1,78501,7
631,84,0,paris,8,portuguese,1,78501,7
397,435,8,paris,8,portuguese,1,78501,7
467,260,57,paris,8,portuguese,1,78501,7
165,164,14,paris,8,portuguese,1,78501,7
742,345,9,paris,8,portuguese,1,78501,7
49,164,0,paris,8,portuguese,1,78501,7
910,89,1,paris,8,portuguese,1,78501,7
970,335,15,paris,8,portuguese,1,78501,7
573,351,14,paris,8,portuguese,1,78501,7
577,191,0,paris,8,portuguese,1,78501,7
948,246,10,paris,8,portuguese,1,78501,7
723,87,0,paris,8,portuguese,1,78501,7
359,144,6,paris,8,portuguese,1,78501,7
756,252,10,paris,8,portuguese,1,78501,7
705,146,0,paris,8,portuguese,1,78501,7
980,116,0,paris,8,portuguese,1,78501,7
392,194,2,paris,8,portuguese,1,78501,7
903,91,0,paris,8,portuguese,1,78501,7
885,174,12,paris,8,portuguese,1,78501,7
222,346,10,paris,8,portuguese,1,78501,7
65,164,0,paris,8,portuguese,1,78501,7
132,400,12,paris,8,portuguese,1,78501,7
69,257,66,paris,8,portuguese,1,78501,7
946,330,6,paris,8,portuguese,1,78501,7
95,463,8,paris,8,portuguese,1,78501,7
238,162,0,paris,8,portuguese,1,78501,7
94,255,60,paris,8,portuguese,1,78501,7
421,163,5,paris,8,portuguese,1,78501,7
579,86,0,paris,8,portuguese,1,78501,7
62,87,0,paris,8,portuguese,1,78501,7
357,191,8,paris,8,portuguese,1,78501,7
797,148,2,paris,8,portuguese,1,78501,7
216,246,9,paris,8,portuguese,1,78501,7
582,250,8,paris,8,portuguese,1,78501,7
419,138,6,paris,8,portuguese,1,78501,7
837,347,10,paris,8,portuguese,1,78501,7
274,195,2,paris,8,portuguese,1,78501,7
150,231,15,paris,8,portuguese,1,78501,7
176,87,0,paris,8,portuguese,1,78501,7
942,263,6,paris,8,portuguese,1,78501,7
24,339,13,paris,8,portuguese,1,78501,7
842,452,8,paris,8,portuguese,1,78501,7
306,231,11,paris,8,portuguese,1,78501,7
576,231,0,paris,8,portuguese,1,78501,7
617,378,13,paris,8,portuguese,1,78501,7
