hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
847,86,91,madrid,39,croatian,0,78485,3
798,197,210,madrid,39,croatian,0,78485,3
836,140,149,madrid,39,croatian,0,78485,3
54,83,106,madrid,39,croatian,0,78485,3
20,68,43,madrid,39,croatian,0,78485,3
886,94,78,madrid,39,croatian,0,78485,3
277,202,202,madrid,39,croatian,0,78485,3
174,133,146,madrid,39,croatian,0,78485,3
414,62,85,madrid,39,croatian,0,78485,3
873,193,212,madrid,39,croatian,0,78485,3
102,197,203,madrid,39,croatian,0,78485,3
870,70,43,madrid,39,croatian,0,78485,3
828,112,45,madrid,39,croatian,0,78485,3
127,69,80,madrid,39,croatian,0,78485,3
538,113,83,madrid,39,croatian,0,78485,3
500,68,102,madrid,39,croatian,0,78485,3
135,195,201,madrid,39,croatian,0,78485,3
312,88,103,madrid,39,croatian,0,78485,3
393,119,104,madrid,39,croatian,0,78485,3
609,139,150,madrid,39,croatian,0,78485,3
333,84,83,madrid,39,croatian,0,78485,3
31,87,85,madrid,39,croatian,0,78485,3
780,195,216,madrid,39,croatian,0,78485,3
857,87,82,madrid,39,croatian,0,78485,3
413,194,222,madrid,39,croatian,0,78485,3
378,124,98,madrid,39,croatian,0,78485,3
370,63,43,madrid,39,croatian,0,78485,3
997,122,98,madrid,39,croatian,0,78485,3
615,90,77,madrid,39,croatian,0,78485,3
901,199,205,madrid,39,croatian,0,78485,3
411,89,41,madrid,39,croatian,0,78485,3
575,89,84,madrid,39,croatian,0,78485,3
768,204,205,madrid,39,croatian,0,78485,3
205,80,43,madrid,39,croatian,0,78485,3
93,195,199,madrid,39,croatian,0,78485,3
75,89,78,madrid,39,croatian,0,78485,3
527,118,106,madrid,39,croatian,0,78485,3
561,64,44,madrid,39,croatian,0,78485,3
789,60,40,madrid,39,croatian,0,78485,3
600,60,44,madrid,39,croatian,0,78485,3
633,119,106,madrid,39,croatian,0,78485,3
398,65,41,madrid,39,croatian,0,78485,3
186,118,108,madrid,39,croatian,0,78485,3
982,135,145,madrid,39,croatian,0,78485,3
710,94,81,madrid,39,croatian,0,78485,3
478,89,79,madrid,39,croatian,0,78485,3
673,144,141,madrid,39,croatian,0,78485,3
284,124,98,madrid,39,croatian,0,78485,3
384,143,142,madrid,39,croatian,0,78485,3
939,143,149,madrid,39,croatian,0,78485,3
175,91,78,madrid,39,croatian,0,78485,3
845,195,203,madrid,39,croatian,0,78485,3
606,203,204,madrid,39,croatian,0,78485,3
131,142,147,madrid,39,croatian,0,78485,3
733,90,84,madrid,39,croatian,0,78485,3
444,85,89,madrid,39,croatian,0,78485,3
729,209,208,madrid,39,croatian,0,78485,3
138,64,44,madrid,39,croatian,0,78485,3
120,121,96,madrid,39,croatian,0,78485,3
936,119,106,madrid,39,croatian,0,78485,3
276,66,41,madrid,39,croatian,0,78485,3
233,125,98,madrid,39,croatian,0,78485,3
915,62,43,madrid,39,croatian,0,78485,3
297,205,202,madrid,39,croatian,0,78485,3
265,196,205,madrid,39,croatian,0,78485,3
697,119,101,madrid,39,croatian,0,78485,3
689,84,84,madrid,39,croatian,0,78485,3
67,195,210,madrid,39,croatian,0,78485,3
