hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
11,164,31,vienna,17,dutch,0,78433,2
549,109,5,vienna,17,dutch,0,78433,2
839,177,43,vienna,17,dutch,0,78433,2
173,113,0,vienna,17,dutch,0,78433,2
730,169,46,vienna,17,dutch,0,78433,2
810,106,16,vienna,17,dutch,0,78433,2
8,117,13,vienna,17,dutch,0,78433,2
704,111,0,vienna,17,dutch,0,78433,2
875,109,5,vienna,17,dutch,0,78433,2
368,78,0,vienna,17,dutch,0,78433,2
255,183,24,vienna,17,dutch,0,78433,2
919,78,4,vienna,17,dutch,0,78433,2
171,76,13,vienna,17,dutch,0,78433,2
278,114,2,vienna,17,dutch,0,78433,2
428,103,36,vienna,17,dutch,0,78433,2
226,110,0,vienna,17,dutch,0,78433,2
524,223,18,vienna,17,dutch,0,78433,2
646,109,23,vienna,17,dutch,0,78433,2
64,84,0,vienna,17,dutch,0,78433,2
236,82,7,vienna,17,dutch,0,78433,2
35,85,8,vienna,17,dutch,0,78433,2
626,114,13,vienna,17,dutch,0,78433,2
263,115,13,vienna,17,dutch,0,78433,2
231,153,1,vienna,17,dutch,0,78433,2
755,82,3,vienna,17,dutch,0,78433,2
977,117,29,vienna,17,dutch,0,78433,2
692,239,30,vienna,17,dutch,0,78433,2
848,175,31,vienna,17,dutch,0,78433,2
928,85,7,vienna,17,dutch,0,78433,2
37,190,26,vienna,17,dutch,0,78433,2
63,148,40,vienna,17,dutch,0,78433,2
699,131,13,vienna,17,dutch,0,78433,2
462,83,0,vienna,17,dutch,0,78433,2
613,227,17,vienna,17,dutch,0,78433,2
220,91,14,vienna,17,dutch,0,78433,2
924,177,17,vienna,17,dutch,0,78433,2
979,180,17,vienna,17,dutch,0,78433,2
382,150,22,vienna,17,dutch,0,78433,2
98,145,20,vienna,17,dutch,0,78433,2
565,306,37,vienna,17,dutch,0,78433,2
87,185,24,vienna,17,dutch,0,78433,2
438,111,2,vienna,17,dutch,0,78433,2
354,94,12,vienna,17,dutch,0,78433,2
245,141,12,vienna,17,dutch,0,78433,2
682,147,0,vienna,17,dutch,0,78433,2
675,104,16,vienna,17,dutch,0,78433,2
266,81,5,vienna,17,dutch,0,78433,2
456,182,16,vienna,17,dutch,0,78433,2
666,84,12,vienna,17,dutch,0,78433,2
833,150,0,vienna,17,dutch,0,78433,2
530,103,9,vienna,17,dutch,0,78433,2
846,202,19,vienna,17,dutch,0,78433,2
210,102,21,vienna,17,dutch,0,78433,2
403,291,29,vienna,17,dutch,0,78433,2
635,112,13,vienna,17,dutch,0,78433,2
26,177,21,vienna,17,dutch,0,78433,2
275,129,3,vienna,17,dutch,0,78433,2
116,129,7,vienna,17,dutch,0,78433,2
920,107,0,vienna,17,dutch,0,78433,2
662,190,18,vienna,17,dutch,0,78433,2
179,114,11,vienna,17,dutch,0,78433,2
343,83,13,vienna,17,dutch,0,78433,2
219,183,21,vienna,17,dutch,0,78433,2
713,227,16,vienna,17,dutch,0,78433,2
336,131,11,vienna,17,dutch,0,78433,2
457,151,0,vienna,17,dutch,0,78433,2
128,220,17,vienna,17,dutch,0,78433,2
70,183,31,vienna,17,dutch,0,78433,2
784,111,3,vienna,17,dutch,0,78433,2
168,266,26,vienna,17,dutch,0,78433,2
57,154,8,vienna,17,dutch,0,78433,2
184,279,27,vienna,17,dutch,0,78433,2
940,178,14,vienna,17,dutch,0,78433,2
152,184,29,vienna,17,dutch,0,78433,2
167,82,3,vienna,17,dutch,0,78433,2
996,128,13,vienna,17,dutch,0,78433,2
931,195,21,vienna,17,dutch,0,78433,2
239,343,26,vienna,17,dutch,0,78433,2
775,81,0,vienna,17,dutch,0,78433,2
250,268,28,vienna,17,dutch,0,78433,2
315,261,44,vienna,17,dutch,0,78433,2
693,260,43,vienna,17,dutch,0,78433,2
446,110,0,vienna,17,dutch,0,78433,2
15,250,39,vienna,17,dutch,0,78433,2
195,148,0,vienna,17,dutch,0,78433,2
753,150,32,vienna,17,dutch,0,78433,2
292,215,22,vienna,17,dutch,0,78433,2
511,156,48,vienna,17,dutch,0,78433,2
661,128,12,vienna,17,dutch,0,78433,2
610,77,15,vienna,17,dutch,0,78433,2
33,175,16,vienna,17,dutch,0,78433,2
877,84,0,vienna,17,dutch,0,78433,2
68,177,17,vienna,17,dutch,0,78433,2
927,199,19,vienna,17,dutch,0,78433,2
962,147,10,vienna,17,dutch,0,78433,2
535,150,6,vienna,17,dutch,0,78433,2
268,115,14,vienna,17,dutch,0,78433,2
801,198,20,vienna,17,dutch,0,78433,2
168,256,100,vienna,29,dutch,0,78475,2
457,151,20,vienna,29,dutch,0,78475,2
37,183,73,vienna,29,dutch,0,78475,2
753,146,72,vienna,29,dutch,0,78475,2
116,106,20,vienna,29,dutch,0,78475,2
372,103,38,vienna,29,dutch,0,78475,2
403,271,91,vienna,29,dutch,0,78475,2
35,80,25,vienna,29,dutch,0,78475,2
263,106,48,vienna,29,dutch,0,78475,2
682,147,18,vienna,29,dutch,0,78475,2
699,122,37,vienna,29,dutch,0,78475,2
703,156,46,vienna,29,dutch,0,78475,2
784,111,38,vienna,29,dutch,0,78475,2
848,168,94,vienna,29,dutch,0,78475,2
524,184,71,vienna,29,dutch,0,78475,2
33,144,50,vienna,29,dutch,0,78475,2
996,105,40,vienna,29,dutch,0,78475,2
343,78,28,vienna,29,dutch,0,78475,2
87,164,83,vienna,29,dutch,0,78475,2
210,102,43,vienna,29,dutch,0,78475,2
315,262,95,vienna,29,dutch,0,78475,2
68,139,53,vienna,29,dutch,0,78475,2
268,106,48,vienna,29,dutch,0,78475,2
977,117,44,vienna,29,dutch,0,78475,2
662,175,71,vienna,29,dutch,0,78475,2
57,154,57,vienna,29,dutch,0,78475,2
167,82,19,vienna,29,dutch,0,78475,2
336,113,43,vienna,29,dutch,0,78475,2
613,183,58,vienna,29,dutch,0,78475,2
549,109,22,vienna,29,dutch,0,78475,2
846,180,67,vienna,29,dutch,0,78475,2
692,240,117,vienna,29,dutch,0,78475,2
565,285,91,vienna,29,dutch,0,78475,2
98,145,61,vienna,29,dutch,0,78475,2
354,94,26,vienna,29,dutch,0,78475,2
943,184,81,vienna,29,dutch,0,78475,2
462,83,20,vienna,29,dutch,0,78475,2
219,175,69,vienna,29,dutch,0,78475,2
128,191,66,vienna,29,dutch,0,78475,2
839,177,80,vienna,29,dutch,0,78475,2
931,188,71,vienna,29,dutch,0,78475,2
239,269,92,vienna,29,dutch,0,78475,2
666,81,43,vienna,29,dutch,0,78475,2
924,145,50,vienna,29,dutch,0,78475,2
428,103,64,vienna,29,dutch,0,78475,2
511,156,94,vienna,29,dutch,0,78475,2
70,183,72,vienna,29,dutch,0,78475,2
730,169,90,vienna,29,dutch,0,78475,2
920,107,40,vienna,29,dutch,0,78475,2
919,76,21,vienna,29,dutch,0,78475,2
184,258,93,vienna,29,dutch,0,78475,2
530,103,22,vienna,29,dutch,0,78475,2
426,100,41,vienna,29,dutch,0,78475,2
255,175,64,vienna,29,dutch,0,78475,2
220,75,43,vienna,29,dutch,0,78475,2
940,159,40,vienna,29,dutch,0,78475,2
652,108,42,vienna,29,dutch,0,78475,2
382,150,52,vienna,29,dutch,0,78475,2
535,144,52,vienna,29,dutch,0,78475,2
275,120,36,vienna,29,dutch,0,78475,2
775,81,19,vienna,29,dutch,0,78475,2
833,150,35,vienna,29,dutch,0,78475,2
179,112,48,vienna,29,dutch,0,78475,2
979,142,48,vienna,29,dutch,0,78475,2
278,112,21,vienna,29,dutch,0,78475,2
877,84,20,vienna,29,dutch,0,78475,2
875,109,20,vienna,29,dutch,0,78475,2
661,105,36,vienna,29,dutch,0,78475,2
15,250,116,vienna,29,dutch,0,78475,2
446,110,11,vienna,29,dutch,0,78475,2
927,170,71,vienna,29,dutch,0,78475,2
713,191,60,vienna,29,dutch,0,78475,2
635,108,42,vienna,29,dutch,0,78475,2
672,184,66,vienna,29,dutch,0,78475,2
152,163,89,vienna,29,dutch,0,78475,2
266,79,22,vienna,29,dutch,0,78475,2
494,183,66,vienna,29,dutch,0,78475,2
810,106,45,vienna,29,dutch,0,78475,2
890,81,21,vienna,29,dutch,0,78475,2
438,111,19,vienna,29,dutch,0,78475,2
11,165,82,vienna,29,dutch,0,78475,2
8,117,38,vienna,29,dutch,0,78475,2
195,145,21,vienna,29,dutch,0,78475,2
456,143,46,vienna,29,dutch,0,78475,2
368,78,18,vienna,29,dutch,0,78475,2
26,170,74,vienna,29,dutch,0,78475,2
704,111,18,vienna,29,dutch,0,78475,2
610,77,25,vienna,29,dutch,0,78475,2
231,153,21,vienna,29,dutch,0,78475,2
962,138,48,vienna,29,dutch,0,78475,2
693,240,110,vienna,29,dutch,0,78475,2
755,79,21,vienna,29,dutch,0,78475,2
646,109,45,vienna,29,dutch,0,78475,2
63,148,66,vienna,29,dutch,0,78475,2
928,80,25,vienna,29,dutch,0,78475,2
801,175,75,vienna,29,dutch,0,78475,2
173,113,37,vienna,29,dutch,0,78475,2
171,74,40,vienna,29,dutch,0,78475,2
245,135,28,vienna,29,dutch,0,78475,2
626,115,38,vienna,29,dutch,0,78475,2
236,82,18,vienna,29,dutch,0,78475,2
675,104,24,vienna,29,dutch,0,78475,2
250,247,100,vienna,29,dutch,0,78475,2
292,177,67,vienna,29,dutch,0,78475,2
64,84,33,vienna,29,dutch,0,78475,2
226,110,37,vienna,29,dutch,0,78475,2
70,168,111,vienna,35,dutch,0,78528,8
682,144,30,vienna,35,dutch,0,78528,8
456,143,78,vienna,35,dutch,0,78528,8
549,102,34,vienna,35,dutch,0,78528,8
652,103,62,vienna,35,dutch,0,78528,8
920,103,64,vienna,35,dutch,0,78528,8
530,101,34,vienna,35,dutch,0,78528,8
26,162,103,vienna,35,dutch,0,78528,8
116,101,31,vienna,35,dutch,0,78528,8
64,84,62,vienna,35,dutch,0,78528,8
239,268,150,vienna,35,dutch,0,78528,8
626,109,62,vienna,35,dutch,0,78528,8
226,103,64,vienna,35,dutch,0,78528,8
462,81,32,vienna,35,dutch,0,78528,8
11,164,120,vienna,35,dutch,0,78528,8
877,81,32,vienna,35,dutch,0,78528,8
524,177,112,vienna,35,dutch,0,78528,8
63,148,83,vienna,35,dutch,0,78528,8
250,236,155,vienna,35,dutch,0,78528,8
784,111,58,vienna,35,dutch,0,78528,8
928,80,36,vienna,35,dutch,0,78528,8
924,138,80,vienna,35,dutch,0,78528,8
168,246,156,vienna,35,dutch,0,78528,8
672,170,106,vienna,35,dutch,0,78528,8
195,142,34,vienna,35,dutch,0,78528,8
15,250,168,vienna,35,dutch,0,78528,8
646,109,63,vienna,35,dutch,0,78528,8
268,106,66,vienna,35,dutch,0,78528,8
171,73,58,vienna,35,dutch,0,78528,8
33,137,76,vienna,35,dutch,0,78528,8
661,100,63,vienna,35,dutch,0,78528,8
977,117,58,vienna,35,dutch,0,78528,8
839,169,110,vienna,35,dutch,0,78528,8
354,94,35,vienna,35,dutch,0,78528,8
979,141,82,vienna,35,dutch,0,78528,8
704,107,31,vienna,35,dutch,0,78528,8
438,107,29,vienna,35,dutch,0,78528,8
87,163,125,vienna,35,dutch,0,78528,8
666,79,68,vienna,35,dutch,0,78528,8
713,168,103,vienna,35,dutch,0,78528,8
693,239,171,vienna,35,dutch,0,78528,8
255,168,104,vienna,35,dutch,0,78528,8
98,145,86,vienna,35,dutch,0,78528,8
610,77,33,vienna,35,dutch,0,78528,8
315,250,155,vienna,35,dutch,0,78528,8
403,271,147,vienna,35,dutch,0,78528,8
662,168,108,vienna,35,dutch,0,78528,8
382,143,74,vienna,35,dutch,0,78528,8
263,106,70,vienna,35,dutch,0,78528,8
875,109,30,vienna,35,dutch,0,78528,8
692,239,175,vienna,35,dutch,0,78528,8
343,78,36,vienna,35,dutch,0,78528,8
927,170,111,vienna,35,dutch,0,78528,8
730,169,122,vienna,35,dutch,0,78528,8
173,108,62,vienna,35,dutch,0,78528,8
775,81,31,vienna,35,dutch,0,78528,8
275,106,61,vienna,35,dutch,0,78528,8
940,147,72,vienna,35,dutch,0,78528,8
128,175,107,vienna,35,dutch,0,78528,8
699,112,59,vienna,35,dutch,0,78528,8
565,262,149,vienna,35,dutch,0,78528,8
426,100,63,vienna,35,dutch,0,78528,8
675,104,32,vienna,35,dutch,0,78528,8
810,102,67,vienna,35,dutch,0,78528,8
535,144,84,vienna,35,dutch,0,78528,8
219,160,106,vienna,35,dutch,0,78528,8
57,154,83,vienna,35,dutch,0,78528,8
428,103,78,vienna,35,dutch,0,78528,8
613,160,104,vienna,35,dutch,0,78528,8
996,100,67,vienna,35,dutch,0,78528,8
372,95,60,vienna,35,dutch,0,78528,8
833,150,74,vienna,35,dutch,0,78528,8
37,168,117,vienna,35,dutch,0,78528,8
35,80,35,vienna,35,dutch,0,78528,8
266,78,33,vienna,35,dutch,0,78528,8
890,79,32,vienna,35,dutch,0,78528,8
753,146,90,vienna,35,dutch,0,78528,8
755,77,33,vienna,35,dutch,0,78528,8
919,76,32,vienna,35,dutch,0,78528,8
846,164,107,vienna,35,dutch,0,78528,8
152,162,129,vienna,35,dutch,0,78528,8
167,79,30,vienna,35,dutch,0,78528,8
931,173,112,vienna,35,dutch,0,78528,8
184,258,148,vienna,35,dutch,0,78528,8
210,102,59,vienna,35,dutch,0,78528,8
801,175,111,vienna,35,dutch,0,78528,8
220,71,70,vienna,35,dutch,0,78528,8
848,168,126,vienna,35,dutch,0,78528,8
511,156,122,vienna,35,dutch,0,78528,8
457,142,32,vienna,35,dutch,0,78528,8
8,103,60,vienna,35,dutch,0,78528,8
336,112,64,vienna,35,dutch,0,78528,8
179,112,66,vienna,35,dutch,0,78528,8
245,135,37,vienna,35,dutch,0,78528,8
236,82,28,vienna,35,dutch,0,78528,8
943,184,111,vienna,35,dutch,0,78528,8
368,76,33,vienna,35,dutch,0,78528,8
635,99,67,vienna,35,dutch,0,78528,8
116,129,2,vienna,8,dutch,1,78501,14
753,156,10,vienna,8,dutch,1,78501,14
438,111,0,vienna,8,dutch,1,78501,14
255,198,11,vienna,8,dutch,1,78501,14
524,307,6,vienna,8,dutch,1,78501,14
833,150,0,vienna,8,dutch,1,78501,14
940,178,0,vienna,8,dutch,1,78501,14
511,178,12,vienna,8,dutch,1,78501,14
336,131,0,vienna,8,dutch,1,78501,14
775,81,0,vienna,8,dutch,1,78501,14
646,109,5,vienna,8,dutch,1,78501,14
275,129,0,vienna,8,dutch,1,78501,14
70,183,14,vienna,8,dutch,1,78501,14
535,150,0,vienna,8,dutch,1,78501,14
652,140,6,vienna,8,dutch,1,78501,14
226,110,0,vienna,8,dutch,1,78501,14
699,131,2,vienna,8,dutch,1,78501,14
713,293,5,vienna,8,dutch,1,78501,14
315,304,16,vienna,8,dutch,1,78501,14
635,140,4,vienna,8,dutch,1,78501,14
15,326,13,vienna,8,dutch,1,78501,14
692,380,8,vienna,8,dutch,1,78501,14
210,112,6,vienna,8,dutch,1,78501,14
704,111,0,vienna,8,dutch,1,78501,14
662,293,6,vienna,8,dutch,1,78501,14
57,154,0,vienna,8,dutch,1,78501,14
626,146,4,vienna,8,dutch,1,78501,14
195,148,0,vienna,8,dutch,1,78501,14
877,84,0,vienna,8,dutch,1,78501,14
266,81,0,vienna,8,dutch,1,78501,14
846,300,6,vienna,8,dutch,1,78501,14
784,111,0,vienna,8,dutch,1,78501,14
278,114,0,vienna,8,dutch,1,78501,14
263,145,4,vienna,8,dutch,1,78501,14
693,261,27,vienna,8,dutch,1,78501,14
890,81,0,vienna,8,dutch,1,78501,14
64,84,0,vienna,8,dutch,1,78501,14
372,126,6,vienna,8,dutch,1,78501,14
801,237,6,vienna,8,dutch,1,78501,14
675,104,11,vienna,8,dutch,1,78501,14
962,147,0,vienna,8,dutch,1,78501,14
426,173,3,vienna,8,dutch,1,78501,14
268,129,3,vienna,8,dutch,1,78501,14
943,237,10,vienna,8,dutch,1,78501,14
920,107,0,vienna,8,dutch,1,78501,14
565,306,19,vienna,8,dutch,1,78501,14
428,131,7,vienna,8,dutch,1,78501,14
292,216,9,vienna,8,dutch,1,78501,14
239,344,8,vienna,8,dutch,1,78501,14
839,177,22,vienna,8,dutch,1,78501,14
682,147,0,vienna,8,dutch,1,78501,14
354,94,7,vienna,8,dutch,1,78501,14
128,293,6,vienna,8,dutch,1,78501,14
250,430,8,vienna,8,dutch,1,78501,14
672,295,5,vienna,8,dutch,1,78501,14
931,240,6,vienna,8,dutch,1,78501,14
35,85,0,vienna,8,dutch,1,78501,14
168,396,8,vienna,8,dutch,1,78501,14
875,109,0,vienna,8,dutch,1,78501,14
219,220,6,vienna,8,dutch,1,78501,14
457,151,0,vienna,8,dutch,1,78501,14
26,192,7,vienna,8,dutch,1,78501,14
167,82,0,vienna,8,dutch,1,78501,14
98,154,3,vienna,8,dutch,1,78501,14
848,267,8,vienna,8,dutch,1,78501,14
171,89,5,vienna,8,dutch,1,78501,14
613,278,6,vienna,8,dutch,1,78501,14
456,182,6,vienna,8,dutch,1,78501,14
996,128,6,vienna,8,dutch,1,78501,14
33,175,2,vienna,8,dutch,1,78501,14
462,83,0,vienna,8,dutch,1,78501,14
549,109,0,vienna,8,dutch,1,78501,14
755,82,0,vienna,8,dutch,1,78501,14
928,85,0,vienna,8,dutch,1,78501,14
184,323,8,vienna,8,dutch,1,78501,14
382,182,6,vienna,8,dutch,1,78501,14
368,78,0,vienna,8,dutch,1,78501,14
927,221,6,vienna,8,dutch,1,78501,14
810,139,4,vienna,8,dutch,1,78501,14
68,177,8,vienna,8,dutch,1,78501,14
37,221,9,vienna,8,dutch,1,78501,14
924,177,8,vienna,8,dutch,1,78501,14
494,214,8,vienna,8,dutch,1,78501,14
173,113,0,vienna,8,dutch,1,78501,14
403,346,7,vienna,8,dutch,1,78501,14
703,169,8,vienna,8,dutch,1,78501,14
236,82,4,vienna,8,dutch,1,78501,14
152,228,11,vienna,8,dutch,1,78501,14
220,91,6,vienna,8,dutch,1,78501,14
446,110,0,vienna,8,dutch,1,78501,14
63,148,13,vienna,8,dutch,1,78501,14
919,78,0,vienna,8,dutch,1,78501,14
245,141,6,vienna,8,dutch,1,78501,14
979,180,8,vienna,8,dutch,1,78501,14
610,77,10,vienna,8,dutch,1,78501,14
231,153,0,vienna,8,dutch,1,78501,14
977,117,14,vienna,8,dutch,1,78501,14
8,141,6,vienna,8,dutch,1,78501,14
343,83,4,vienna,8,dutch,1,78501,14
179,114,0,vienna,8,dutch,1,78501,14
87,230,9,vienna,8,dutch,1,78501,14
666,84,0,vienna,8,dutch,1,78501,14
11,211,11,vienna,8,dutch,1,78501,14
730,192,13,vienna,8,dutch,1,78501,14
530,103,5,vienna,8,dutch,1,78501,14
661,128,5,vienna,8,dutch,1,78501,14
63,148,34,vienna,15,dutch,0,85941,1
87,208,19,vienna,15,dutch,0,85941,1
168,320,21,vienna,15,dutch,0,85941,1
245,141,10,vienna,15,dutch,0,85941,1
666,84,9,vienna,15,dutch,0,85941,1
810,106,12,vienna,15,dutch,0,85941,1
26,191,17,vienna,15,dutch,0,85941,1
839,177,39,vienna,15,dutch,0,85941,1
179,114,5,vienna,15,dutch,0,85941,1
610,77,14,vienna,15,dutch,0,85941,1
403,313,22,vienna,15,dutch,0,85941,1
220,91,12,vienna,15,dutch,0,85941,1
15,261,28,vienna,15,dutch,0,85941,1
266,81,3,vienna,15,dutch,0,85941,1
462,83,0,vienna,15,dutch,0,85941,1
675,104,15,vienna,15,dutch,0,85941,1
428,103,28,vienna,15,dutch,0,85941,1
