hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
830,91,7,copenhagen,9,german,0,78455,1
805,162,13,copenhagen,9,german,0,78455,1
267,176,0,copenhagen,9,german,0,78455,1
32,178,0,copenhagen,9,german,0,78455,1
994,197,9,copenhagen,9,german,0,78455,1
402,131,0,copenhagen,9,german,0,78455,1
249,89,7,copenhagen,9,german,0,78455,1
100,89,0,copenhagen,9,german,0,78455,1
893,234,0,copenhagen,9,german,0,78455,1
523,106,6,copenhagen,9,german,0,78455,1
990,171,2,copenhagen,9,german,0,78455,1
58,328,6,copenhagen,9,german,0,78455,1
546,110,6,copenhagen,9,german,0,78455,1
528,358,9,copenhagen,9,german,0,78455,1
431,125,0,copenhagen,9,german,0,78455,1
280,119,23,copenhagen,9,german,0,78455,1
349,263,8,copenhagen,9,german,0,78455,1
894,393,13,copenhagen,9,german,0,78455,1
487,169,21,copenhagen,9,german,0,78455,1
849,202,8,copenhagen,9,german,0,78455,1
435,474,9,copenhagen,9,german,0,78455,1
99,206,0,copenhagen,9,german,0,78455,1
91,131,0,copenhagen,9,german,0,78455,1
6,123,0,copenhagen,9,german,0,78455,1
385,338,9,copenhagen,9,german,0,78455,1
348,202,8,copenhagen,9,german,0,78455,1
757,154,7,copenhagen,9,german,0,78455,1
497,274,8,copenhagen,9,german,0,78455,1
559,305,6,copenhagen,9,german,0,78455,1
122,408,16,copenhagen,9,german,0,78455,1
981,112,2,copenhagen,9,german,0,78455,1
707,342,12,copenhagen,9,german,0,78455,1
519,255,8,copenhagen,9,german,0,78455,1
541,158,7,copenhagen,9,german,0,78455,1
616,202,8,copenhagen,9,german,0,78455,1
772,334,0,copenhagen,9,german,0,78455,1
624,340,6,copenhagen,9,german,0,78455,1
445,91,0,copenhagen,9,german,0,78455,1
202,202,9,copenhagen,9,german,0,78455,1
958,244,0,copenhagen,9,german,0,78455,1
335,92,0,copenhagen,9,german,0,78455,1
92,86,10,copenhagen,9,german,0,78455,1
443,148,7,copenhagen,9,german,0,78455,1
930,120,12,copenhagen,9,german,0,78455,1
973,174,0,copenhagen,9,german,0,78455,1
711,143,8,copenhagen,9,german,0,78455,1
770,343,6,copenhagen,9,german,0,78455,1
869,479,8,copenhagen,9,german,0,78455,1
251,168,1,copenhagen,9,german,0,78455,1
793,171,0,copenhagen,9,german,0,78455,1
922,349,6,copenhagen,9,german,0,78455,1
90,204,9,copenhagen,9,german,0,78455,1
978,342,18,copenhagen,9,german,0,78455,1
638,156,20,copenhagen,9,german,0,78455,1
766,477,9,copenhagen,9,german,0,78455,1
194,121,0,copenhagen,9,german,0,78455,1
698,236,13,copenhagen,9,german,0,78455,1
726,332,17,copenhagen,9,german,0,78455,1
153,340,6,copenhagen,9,german,0,78455,1
951,89,6,copenhagen,9,german,0,78455,1
532,349,6,copenhagen,9,german,0,78455,1
831,110,6,copenhagen,9,german,0,78455,1
761,148,2,copenhagen,9,german,0,78455,1
350,435,15,copenhagen,9,german,0,78455,1
23,202,9,copenhagen,9,german,0,78455,1
771,489,9,copenhagen,9,german,0,78455,1
872,95,6,copenhagen,9,german,0,78455,1
300,148,6,copenhagen,9,german,0,78455,1
898,94,0,copenhagen,9,german,0,78455,1
720,477,9,copenhagen,9,german,0,78455,1
53,96,0,copenhagen,9,german,0,78455,1
669,268,10,copenhagen,9,german,0,78455,1
611,208,4,copenhagen,9,german,0,78455,1
508,276,9,copenhagen,9,german,0,78455,1
876,144,0,copenhagen,9,german,0,78455,1
391,195,9,copenhagen,9,german,0,78455,1
43,81,25,copenhagen,9,german,0,78455,1
506,151,3,copenhagen,9,german,0,78455,1
855,257,8,copenhagen,9,german,0,78455,1
60,96,0,copenhagen,9,german,0,78455,1
332,272,9,copenhagen,9,german,0,78455,1
422,393,9,copenhagen,9,german,0,78455,1
562,334,6,copenhagen,9,german,0,78455,1
142,398,17,copenhagen,9,german,0,78455,1
329,244,9,copenhagen,9,german,0,78455,1
531,186,10,copenhagen,9,german,0,78455,1
744,173,0,copenhagen,9,german,0,78455,1
243,99,0,copenhagen,9,german,0,78455,1
405,99,0,copenhagen,9,german,0,78455,1
547,206,9,copenhagen,9,german,0,78455,1
309,96,0,copenhagen,9,german,0,78455,1
463,99,0,copenhagen,9,german,0,78455,1
834,93,0,copenhagen,9,german,0,78455,1
96,159,5,copenhagen,9,german,0,78455,1
938,124,3,copenhagen,9,german,0,78455,1
318,144,7,copenhagen,9,german,0,78455,1
401,200,8,copenhagen,9,german,0,78455,1
727,124,0,copenhagen,9,german,0,78455,1
358,253,7,copenhagen,9,german,0,78455,1
690,219,15,copenhagen,9,german,0,78455,1
110,206,8,copenhagen,9,german,0,78455,1
826,200,18,copenhagen,9,german,0,78455,1
818,176,0,copenhagen,9,german,0,78455,1
844,479,9,copenhagen,9,german,0,78455,1
952,96,0,copenhagen,9,german,0,78455,1
367,98,3,copenhagen,9,german,0,78455,1
433,146,7,copenhagen,9,german,0,78455,1
434,116,0,copenhagen,9,german,0,78455,1
78,471,9,copenhagen,9,german,0,78455,1
664,482,9,copenhagen,9,german,0,78455,1
514,356,13,copenhagen,9,german,0,78455,1
622,196,6,copenhagen,9,german,0,78455,1
407,323,6,copenhagen,9,german,0,78455,1
691,91,0,copenhagen,9,german,0,78455,1
829,206,9,copenhagen,9,german,0,78455,1
695,206,8,copenhagen,9,german,0,78455,1
556,178,0,copenhagen,9,german,0,78455,1
596,173,0,copenhagen,9,german,0,78455,1
655,442,9,copenhagen,9,german,0,78455,1
865,283,21,copenhagen,9,german,0,78455,1
908,492,9,copenhagen,9,german,0,78455,1
36,197,0,copenhagen,9,german,0,78455,1
113,87,4,copenhagen,9,german,0,78455,1
