hotel_id,price,stock,city,date,language,mobile,avatar_id,order_requests
508,197,120,copenhagen,37,irish,1,86014,1
481,97,35,copenhagen,37,irish,1,86014,1
523,82,71,copenhagen,37,irish,1,86014,1
716,125,74,copenhagen,37,irish,1,86014,1
519,194,118,copenhagen,37,irish,1,86014,1
497,205,120,copenhagen,37,irish,1,86014,1
826,199,134,copenhagen,37,irish,1,86014,1
994,167,95,copenhagen,37,irish,1,86014,1
770,187,130,copenhagen,37,irish,1,86014,1
36,191,79,copenhagen,37,irish,1,86014,1
922,217,117,copenhagen,37,irish,1,86014,1
402,133,68,copenhagen,37,irish,1,86014,1
930,120,94,copenhagen,37,irish,1,86014,1
757,126,70,copenhagen,37,irish,1,86014,1
60,94,37,copenhagen,37,irish,1,86014,1
793,163,37,copenhagen,37,irish,1,86014,1
329,208,122,copenhagen,37,irish,1,86014,1
407,212,115,copenhagen,37,irish,1,86014,1
983,90,38,copenhagen,37,irish,1,86014,1
720,273,200,copenhagen,37,irish,1,86014,1
91,125,36,copenhagen,37,irish,1,86014,1
528,273,183,copenhagen,37,irish,1,86014,1
761,121,76,copenhagen,37,irish,1,86014,1
695,169,92,copenhagen,37,irish,1,86014,1
559,199,123,copenhagen,37,irish,1,86014,1
669,207,124,copenhagen,37,irish,1,86014,1
385,276,181,copenhagen,37,irish,1,86014,1
32,186,91,copenhagen,37,irish,1,86014,1
291,199,131,copenhagen,37,irish,1,86014,1
772,273,163,copenhagen,37,irish,1,86014,1
280,124,84,copenhagen,37,irish,1,86014,1
771,279,189,copenhagen,37,irish,1,86014,1
726,259,190,copenhagen,37,irish,1,86014,1
690,210,127,copenhagen,37,irish,1,86014,1
865,281,182,copenhagen,37,irish,1,86014,1
894,281,178,copenhagen,37,irish,1,86014,1
531,177,92,copenhagen,37,irish,1,86014,1
727,127,35,copenhagen,37,irish,1,86014,1
122,282,196,copenhagen,37,irish,1,86014,1
547,169,92,copenhagen,37,irish,1,86014,1
435,283,173,copenhagen,37,irish,1,86014,1
546,89,72,copenhagen,37,irish,1,86014,1
611,177,94,copenhagen,37,irish,1,86014,1
532,208,122,copenhagen,37,irish,1,86014,1
1,97,70,copenhagen,37,irish,1,86014,1
405,101,37,copenhagen,37,irish,1,86014,1
596,180,82,copenhagen,37,irish,1,86014,1
506,124,38,copenhagen,37,irish,1,86014,1
309,98,75,copenhagen,37,irish,1,86014,1
124,282,186,copenhagen,37,irish,1,86014,1
113,90,38,copenhagen,37,irish,1,86014,1
90,167,96,copenhagen,37,irish,1,86014,1
